 batch,IMC_val,history_count,variance,stdv,rel_err,invsq_hist
1,  3.9934503E-01,100,  0.0000000E+00,  0.0000000E+00,  2.4354619E-01
2,  6.2913354E-01,101,  1.3200690E-02,  1.1489426E-01,  1.9172753E-01
3,  3.7170667E-01,102,  1.3315026E-02,  1.1539075E-01,  2.9589976E-01
4,  6.3926004E-01,103,  1.5567612E-02,  1.2477024E-01,  2.1090951E-01
5,  7.3332430E-01,104,  2.0443802E-02,  1.4298182E-01,  3.8908943E-01
6,  2.7266328E-01,105,  2.8072936E-02,  1.6754980E-01,  4.8351135E-01
7,  6.0513942E-01,106,  2.5228154E-02,  1.5883373E-01,  1.4627700E-01
8,  8.4710923E-01,107,  3.3669987E-02,  1.8349383E-01,  6.0462498E-01
9,  7.9099936E-01,108,  3.5098703E-02,  1.8734648E-01,  4.9833962E-01
10,  1.2044186E+00,109,  6.5827238E-02,  2.5656819E-01,  1.2814534E+00
11, -1.8542452E-01,110,  1.1742820E-01,  3.4267799E-01,  1.3512378E+00
12,  6.0489297E-01,111,  1.0771816E-01,  3.2820445E-01,  1.4581016E-01
13,  5.8967063E-01,112,  9.9445328E-02,  3.1534953E-01,  1.1697545E-01
14,  3.9692650E-01,113,  9.4495101E-02,  3.0740056E-01,  2.4812745E-01
15,  1.3281135E+00,114,  1.2450359E-01,  3.5285066E-01,  1.5157607E+00
16,  4.8289677E-01,115,  1.1774700E-01,  3.4314283E-01,  8.5279455E-02
17,  8.9751084E-01,116,  1.1549685E-01,  3.3984828E-01,  7.0009754E-01
18,  7.0871012E-01,117,  1.0945703E-01,  3.3084291E-01,  3.4246436E-01
19,  3.9565758E-01,118,  1.0640379E-01,  3.2619594E-01,  2.5053108E-01
20,  7.3417804E-01,119,  1.0174224E-01,  3.1897059E-01,  3.9070663E-01
21,  3.0651197E-01,120,  1.0142024E-01,  3.1846545E-01,  4.1939393E-01
22,  7.6258757E-01,121,  9.7856867E-02,  3.1282082E-01,  4.4452098E-01
23,  8.6902704E-01,122,  9.6299983E-02,  3.1032239E-01,  6.4614249E-01
24,  4.9484214E-01,123,  9.2968186E-02,  3.0490685E-01,  6.2652099E-02
25,  7.0338872E-01,124,  8.9516694E-02,  2.9919340E-01,  3.3238438E-01
26,  8.4393501E-01,125,  8.7873974E-02,  2.9643545E-01,  5.9861225E-01
27,  8.3074705E-01,126,  8.6031163E-02,  2.9331069E-01,  5.7363114E-01
28,  2.0165886E-01,127,  8.9550398E-02,  2.9924973E-01,  6.1801048E-01
29,  2.1231383E-01,128,  9.2092464E-02,  3.0346740E-01,  5.9782745E-01
30,  6.4743764E-01,129,  8.9069451E-02,  2.9844506E-01,  2.2639982E-01
31,  2.6164257E-01,130,  8.9998131E-02,  2.9999688E-01,  5.0438716E-01
32,  1.0971596E+00,131,  9.4687423E-02,  3.0771321E-01,  1.0782795E+00
33,  4.3763283E-01,132,  9.2741706E-02,  3.0453523E-01,  1.7102004E-01
34,  3.6248536E-01,133,  9.1756512E-02,  3.0291337E-01,  3.1336710E-01
35,  8.3711955E-01,134,  9.0665549E-02,  3.0110721E-01,  5.8570217E-01
36,  7.7434394E-01,135,  8.8885444E-02,  2.9813662E-01,  4.6679033E-01
37,  9.1022335E-01,136,  8.8797081E-02,  2.9798839E-01,  7.2417803E-01
38,  1.1318163E+00,137,  9.3130519E-02,  3.0517293E-01,  1.1439274E+00
39,  3.9670732E-01,138,  9.2161555E-02,  3.0358122E-01,  2.4854263E-01
40,  9.0572318E-01,139,  9.1725152E-02,  3.0286161E-01,  7.1565365E-01
41,  8.3465741E-01,140,  9.0428560E-02,  3.0071342E-01,  5.8103830E-01
42,  8.2943007E-01,141,  8.9103488E-02,  2.9850207E-01,  5.7113647E-01
43,  2.9544644E-01,142,  8.9809688E-02,  2.9968265E-01,  4.4035466E-01
44,  4.4795982E-01,143,  8.8562690E-02,  2.9759484E-01,  1.5145829E-01
45,  3.2887692E-01,144,  8.8601014E-02,  2.9765923E-01,  3.7702942E-01
46,  4.3935270E-01,145,  8.7415756E-02,  2.9566156E-01,  1.6776221E-01
47,  5.0413665E-01,146,  8.5844835E-02,  2.9299289E-01,  4.5046102E-02
48,  8.9357885E-01,147,  8.5589519E-02,  2.9255686E-01,  6.9264942E-01
49,  7.3015611E-01,148,  8.4063248E-02,  2.8993663E-01,  3.8308814E-01
50,  6.6820151E-01,149,  8.2414791E-02,  2.8707976E-01,  2.6573150E-01
51,  8.3318807E-01,150,  8.1607319E-02,  2.8566995E-01,  5.7825502E-01
52,  7.5877443E-01,151,  8.0340465E-02,  2.8344394E-01,  4.3729799E-01
53,  3.5520131E-01,152,  8.0269336E-02,  2.8331844E-01,  3.2716482E-01
54,  5.0188360E-01,153,  7.9077911E-02,  2.8120795E-01,  4.9313907E-02
55,  5.1590956E-01,154,  7.7860169E-02,  2.7903435E-01,  2.2745429E-02
56,  6.9657642E-01,155,  7.6559876E-02,  2.7669455E-01,  3.1948027E-01
57,  6.0635897E-01,156,  7.5223501E-02,  2.7426903E-01,  1.4858712E-01
58,  6.5859625E-01,157,  7.3944718E-02,  2.7192778E-01,  2.4753686E-01
59,  5.5050495E-01,158,  7.2787418E-02,  2.6979143E-01,  4.2786412E-02
60,  6.2233214E-01,159,  7.1574422E-02,  2.6753396E-01,  1.7884407E-01
61,  8.3588497E-01,160,  7.1117648E-02,  2.6667892E-01,  5.8336357E-01
62,  7.9090198E-01,161,  7.0388949E-02,  2.6530916E-01,  4.9815516E-01
63,  6.3669936E-01,162,  6.9272145E-02,  2.6319602E-01,  2.0605898E-01
64,  6.3893459E-01,163,  6.8190678E-02,  2.6113345E-01,  2.1029304E-01
65,  2.1920506E-01,164,  6.9714803E-02,  2.6403561E-01,  5.8477384E-01
66,  1.0937410E-01,165,  7.2626121E-02,  2.6949234E-01,  7.9281962E-01
67,  5.0002789E-01,166,  7.1744029E-02,  2.6785076E-01,  5.2829068E-02
68,  2.2293100E-01,167,  7.2921494E-02,  2.7003980E-01,  5.7771603E-01
69,  8.0848250E-01,168,  7.2429117E-02,  2.6912658E-01,  5.3145682E-01
70,  4.6085309E-01,169,  7.1718532E-02,  2.6780316E-01,  1.2703539E-01
71,  9.0259537E-01,170,  7.1893990E-02,  2.6813055E-01,  7.0972882E-01
72, -5.4095587E-02,171,  7.7018113E-02,  2.7752137E-01,  1.1024698E+00
73,  4.6454149E-01,172,  7.6230491E-02,  2.7609870E-01,  1.2004869E-01
74,  4.5978080E-01,173,  7.5474941E-02,  2.7472703E-01,  1.2906657E-01
75,  7.2289245E-01,174,  7.4662912E-02,  2.7324515E-01,  3.6932906E-01
76,  8.8715660E-01,175,  7.4729091E-02,  2.7336622E-01,  6.8048416E-01
77,  7.1930703E-01,176,  7.3921063E-02,  2.7188428E-01,  3.6253743E-01
78,  4.4972283E-01,177,  7.3291150E-02,  2.7072338E-01,  1.4811872E-01
79,  3.6084823E-01,178,  7.3115467E-02,  2.7039872E-01,  3.1646821E-01
80,  4.3444518E-01,179,  7.2552414E-02,  2.6935555E-01,  1.7705821E-01
81,  5.8167854E-01,180,  7.1661229E-02,  2.6769615E-01,  1.0183656E-01
82,  6.2334853E-01,181,  7.0793490E-02,  2.6607046E-01,  1.8076935E-01
83,  4.1109977E-01,182,  7.0369704E-02,  2.6527289E-01,  2.2127992E-01
84,  7.2844068E-01,183,  6.9730003E-02,  2.6406439E-01,  3.7983872E-01
85,  9.0386168E-01,184,  6.9981470E-02,  2.6454011E-01,  7.1212752E-01
86,  5.0930679E-01,185,  6.9270365E-02,  2.6319264E-01,  3.5252632E-02
87,  8.5282049E-01,186,  6.9184927E-02,  2.6303028E-01,  6.1544345E-01
88,  6.6040220E-01,187,  6.8432496E-02,  2.6159606E-01,  2.5095776E-01
89,  4.8047853E-01,188,  6.7839206E-02,  2.6045961E-01,  8.9860181E-02
90,  5.8697713E-01,189,  6.7088925E-02,  2.5901530E-01,  1.1187334E-01
91,  7.6268853E-02,190,  6.9385325E-02,  2.6341094E-01,  8.5552878E-01
92,  5.0396753E-01,191,  6.8727804E-02,  2.6215988E-01,  4.5366462E-02
93,  7.2335903E-01,192,  6.8156600E-02,  2.6106819E-01,  3.7021287E-01
94,  3.1145668E-01,193,  6.8302421E-02,  2.6134732E-01,  4.1002749E-01
95,  5.0041897E-01,194,  6.7678699E-02,  2.6015130E-01,  5.2088275E-02
96,  3.1681259E-01,195,  6.7771686E-02,  2.6032996E-01,  3.9988213E-01
97,  4.7365308E-01,196,  6.7216261E-02,  2.5926099E-01,  1.0278919E-01
98,  7.7999717E-01,197,  6.6891446E-02,  2.5863381E-01,  4.7749889E-01
99,  4.0744405E-01,198,  6.6559501E-02,  2.5799128E-01,  2.2820473E-01
100,  3.5135680E-01,199,  6.6462353E-02,  2.5780293E-01,  3.3444722E-01
101,  4.7898700E-01,200,  6.5922055E-02,  2.5675291E-01,  9.2685483E-02
102,  4.3812119E-01,202,  6.5492375E-02,  2.5591478E-01,  1.7009498E-01
103,  8.2200474E-01,204,  6.5391885E-02,  2.5571837E-01,  5.5707114E-01
104,  1.8943668E-01,206,  6.6278323E-02,  2.5744577E-01,  6.4116218E-01
105,  8.2947624E-01,208,  6.6213264E-02,  2.5731938E-01,  5.7122392E-01
106,  1.0919473E+00,210,  6.7972991E-02,  2.6071630E-01,  1.0684061E+00
107,  5.3884981E-01,212,  6.7363480E-02,  2.5954476E-01,  2.0708828E-02
108,  6.3565172E-01,214,  6.6757957E-02,  2.5837561E-01,  2.0407450E-01
109,  3.3669920E-01,216,  6.6735695E-02,  2.5833253E-01,  3.6221219E-01
110,  4.9223535E-01,218,  6.6213650E-02,  2.5732013E-01,  6.7589974E-02
111,  5.9240762E-01,220,  6.5617282E-02,  2.5615871E-01,  1.2215995E-01
112,  1.1114805E+00,222,  6.7453268E-02,  2.5971767E-01,  1.1054067E+00
113,  5.0592522E-01,224,  6.6922835E-02,  2.5869448E-01,  4.1658137E-02
114,  5.9101474E-01,226,  6.6335805E-02,  2.5755738E-01,  1.1952152E-01
115,  2.3365913E-01,228,  6.6867185E-02,  2.5858690E-01,  5.5739441E-01
116,  8.2024179E-01,230,  6.6747358E-02,  2.5835510E-01,  5.5373170E-01
117,  4.3680738E-01,232,  6.6378574E-02,  2.5764040E-01,  1.7258365E-01
118,  3.4138433E-01,234,  6.6334461E-02,  2.5755477E-01,  3.5333745E-01
119,  5.4939447E-01,236,  6.5789234E-02,  2.5649412E-01,  4.0682901E-02
120,  7.6942526E-01,238,  6.5514966E-02,  2.5595891E-01,  4.5747318E-01
121,  6.5491672E-01,240,  6.5009281E-02,  2.5496918E-01,  2.4056697E-01
122,  3.2361769E-01,242,  6.5050725E-02,  2.5505044E-01,  3.8699165E-01
123,  5.9829511E-01,244,  6.4522845E-02,  2.5401347E-01,  1.3331225E-01
124,  5.8755498E-01,246,  6.4002500E-02,  2.5298715E-01,  1.1296791E-01
125,  2.8503085E-01,248,  6.4215667E-02,  2.5340810E-01,  4.6008425E-01
126,  9.5297946E-01,250,  6.4772726E-02,  2.5450486E-01,  8.0516819E-01
127,  2.9033288E-01,252,  6.4954076E-02,  2.5486090E-01,  4.5004094E-01
128,  5.4452902E-01,254,  6.4459623E-02,  2.5388900E-01,  3.1466595E-02
129,  4.9995122E-01,256,  6.4015785E-02,  2.5301341E-01,  5.2974297E-02
130,  1.8467439E-01,258,  6.4743600E-02,  2.5444764E-01,  6.5018309E-01
131,  5.2384363E-01,260,  6.4274492E-02,  2.5352414E-01,  7.7164368E-03
132,  9.3414779E-01,262,  6.4725278E-02,  2.5441163E-01,  7.6949658E-01
133,  7.4005689E-01,264,  6.4421145E-02,  2.5381321E-01,  4.0184255E-01
134,  3.4515498E-01,266,  6.4365905E-02,  2.5370437E-01,  3.4619494E-01
135,  3.3187442E-01,268,  6.4352982E-02,  2.5367889E-01,  3.7135145E-01
136,  5.7534422E-01,270,  6.3880047E-02,  2.5274502E-01,  8.9837850E-02
137,  4.6440454E-01,272,  6.3512521E-02,  2.5201691E-01,  1.2030811E-01
138,  5.4663329E-01,274,  6.3060436E-02,  2.5111837E-01,  3.5452564E-02
139,  3.3562366E-01,276,  6.3033483E-02,  2.5106470E-01,  3.6424951E-01
140,  5.5105317E-01,278,  6.2588505E-02,  2.5017695E-01,  4.3824870E-02
141,  2.1823950E-01,280,  6.3056519E-02,  2.5111057E-01,  5.8660284E-01
142,  5.7908866E-01,282,  6.2612546E-02,  2.5022499E-01,  9.6930709E-02
143,  3.2113537E-01,284,  6.2624233E-02,  2.5024834E-01,  3.9169375E-01
144,  4.7026561E-01,286,  6.2263251E-02,  2.4952605E-01,  1.0920585E-01
145,  7.9760366E-01,288,  6.2179141E-02,  2.4935746E-01,  5.1084973E-01
146,  7.8057868E-01,290,  6.2041810E-02,  2.4908193E-01,  4.7860039E-01
147,  2.0657634E-01,292,  6.2541984E-02,  2.5008395E-01,  6.0869561E-01
148,  7.5967616E-01,294,  6.2351979E-02,  2.4970378E-01,  4.3900609E-01
149,  5.1216691E-02,296,  6.3760845E-02,  2.5250910E-01,  9.0298349E-01
150,  2.3108020E-01,298,  6.4102115E-02,  2.5318395E-01,  5.6227951E-01
151,  4.8735502E-01,300,  6.3721443E-02,  2.5243107E-01,  7.6834476E-02
152,  7.2975492E-01,303,  6.3472271E-02,  2.5193704E-01,  3.8232819E-01
153,  6.1523012E-01,306,  6.3070991E-02,  2.5113939E-01,  1.6539117E-01
154,  4.8620511E-01,309,  6.2706535E-02,  2.5041273E-01,  7.9012673E-02
155,  2.2808568E-01,312,  6.3048139E-02,  2.5109389E-01,  5.6795184E-01
156,  6.2345591E-01,315,  6.2664236E-02,  2.5032826E-01,  1.8097276E-01
157,  6.5146847E-01,318,  6.2309798E-02,  2.4961931E-01,  2.3403517E-01
158,  3.5636475E-01,321,  6.2197023E-02,  2.4939331E-01,  3.2496100E-01
159,  4.2305361E-01,324,  6.1934672E-02,  2.4886678E-01,  1.9863653E-01
160,  5.4980541E-01,327,  6.1549154E-02,  2.4809102E-01,  4.1461314E-02
161,  3.7309319E-01,330,  6.1395666E-02,  2.4778149E-01,  2.9327337E-01
162,  7.1164467E-01,333,  6.1149638E-02,  2.4728453E-01,  3.4802310E-01
163,  6.0504729E-01,336,  6.0784102E-02,  2.4654432E-01,  1.4610249E-01
164,  3.1758236E-01,339,  6.0786197E-02,  2.4654857E-01,  3.9842400E-01
165,  6.2190704E-01,342,  6.0437948E-02,  2.4584131E-01,  1.7803883E-01
166,  6.7934627E-01,345,  6.0152954E-02,  2.4526099E-01,  2.8684231E-01
167,  6.0550632E-01,348,  5.9802470E-02,  2.4454543E-01,  1.4697199E-01
168,  6.4669006E-01,351,  5.9485648E-02,  2.4389680E-01,  2.2498372E-01
169,  6.6117454E-01,354,  5.9187127E-02,  2.4328405E-01,  2.5242076E-01
170,  7.7335677E-01,357,  5.9089432E-02,  2.4308318E-01,  4.6492040E-01
171,  5.7404850E-01,360,  5.8744120E-02,  2.4237186E-01,  8.7383456E-02
172,  6.7776703E-01,363,  5.8472666E-02,  2.4181122E-01,  2.8385084E-01
173,  6.0350002E-01,366,  5.8141796E-02,  2.4112610E-01,  1.4317159E-01
174,  5.4078266E-01,369,  5.7812037E-02,  2.4044134E-01,  2.4370100E-02
175,  7.1894320E-01,372,  5.7610550E-02,  2.4002198E-01,  3.6184823E-01
176,  5.4628589E-01,375,  5.7286184E-02,  2.3934532E-01,  3.4794512E-02
177,  6.0877239E-01,378,  5.6971388E-02,  2.3868680E-01,  1.5315870E-01
178,  4.0796628E-01,381,  5.6796721E-02,  2.3832063E-01,  2.2721549E-01
179,  6.1652520E-01,384,  5.6492293E-02,  2.3768107E-01,  1.6784436E-01
180,  5.1459187E-01,387,  5.6194596E-02,  2.3705399E-01,  2.5241439E-02
181,  7.8348704E-01,390,  5.6138412E-02,  2.3693546E-01,  4.8410951E-01
182,  8.0184312E-01,393,  5.6124826E-02,  2.3690679E-01,  5.1888027E-01
183,  7.7434159E-01,396,  5.6043237E-02,  2.3673453E-01,  4.6678587E-01
184,  1.0325386E-01,399,  5.6925976E-02,  2.3859165E-01,  8.0441279E-01
185,  5.0010112E-01,402,  5.6644076E-02,  2.3800016E-01,  5.2690356E-02
186,  2.3212870E-03,406,  5.8056807E-02,  2.4094980E-01,  9.9560293E-01
187,  5.1773515E-01,410,  5.7758716E-02,  2.4033043E-01,  1.9287338E-02
188,  7.8217477E-01,414,  5.7699408E-02,  2.4020701E-01,  4.8162377E-01
189,  4.2490191E-01,418,  5.7500179E-02,  2.3979195E-01,  1.9513542E-01
190,  6.5377696E-01,422,  5.7237786E-02,  2.3924420E-01,  2.3840800E-01
191,  5.0535823E-01,426,  5.6957625E-02,  2.3865797E-01,  4.2732147E-02
192,  6.9673154E-01,430,  5.6749185E-02,  2.3822087E-01,  3.1977412E-01
193,  6.3667849E-01,434,  5.6480225E-02,  2.3765569E-01,  2.0601944E-01
194,  3.4405438E-01,438,  5.6444642E-02,  2.3758081E-01,  3.4827975E-01
195,  4.7477817E-01,442,  5.6197767E-02,  2.3706068E-01,  1.0065800E-01
196,  6.1296568E-01,446,  5.5922398E-02,  2.3647917E-01,  1.6110178E-01
197,  4.4451988E-01,450,  5.5712950E-02,  2.3603591E-01,  1.5797435E-01
198,  5.2447266E-01,454,  5.5439946E-02,  2.3545689E-01,  6.5249030E-03
199,  6.9583353E-01,458,  5.5246821E-02,  2.3504642E-01,  3.1807307E-01
200,  5.6833130E-01,462,  5.4970620E-02,  2.3445814E-01,  7.6553725E-02
201,  7.0860115E-01,466,  5.4798141E-02,  2.3409003E-01,  3.4225796E-01
202,  3.5537018E-01,470,  5.4746381E-02,  2.3397944E-01,  3.2684494E-01
203,  3.9484964E-01,474,  5.4619318E-02,  2.3370776E-01,  2.5206151E-01
204,  4.6474360E-01,478,  5.4400201E-02,  2.3323851E-01,  1.1966584E-01
205,  7.6079308E-01,482,  5.4322645E-02,  2.3307219E-01,  4.4112180E-01
206,  5.3091339E-01,486,  5.4064574E-02,  2.3251790E-01,  5.6753620E-03
207,  4.3306869E-01,490,  5.3886932E-02,  2.3213559E-01,  1.7966561E-01
208,  5.2660474E-01,494,  5.3634641E-02,  2.3159154E-01,  2.4862268E-03
209,  5.1982383E-01,498,  5.3387339E-02,  2.3105700E-01,  1.5330887E-02
210,  3.2395786E-01,502,  5.3405870E-02,  2.3109710E-01,  3.8634729E-01
211,  2.6163502E-01,507,  5.3580349E-02,  2.3147429E-01,  5.0440148E-01
212,  8.0001274E-01,512,  5.3595156E-02,  2.3150628E-01,  5.1541309E-01
213,  5.4718095E-01,517,  5.3344620E-02,  2.3096454E-01,  3.6489962E-02
214,  4.9242067E-01,522,  5.3118087E-02,  2.3047362E-01,  6.7238930E-02
215,  3.6305957E-01,527,  5.3054284E-02,  2.3033516E-01,  3.1227941E-01
216,  2.6969922E-01,532,  5.3199945E-02,  2.3065113E-01,  4.8912597E-01
217,  4.0894058E-01,537,  5.3059101E-02,  2.3034561E-01,  2.2536995E-01
218,  8.3574137E-01,542,  5.3165287E-02,  2.3057599E-01,  5.8309156E-01
219,  5.0561535E-01,547,  5.2936124E-02,  2.3007852E-01,  4.2245090E-02
220,  7.5769473E-01,552,  5.2872227E-02,  2.2993962E-01,  4.3525280E-01
221,  5.7752457E-01,557,  5.2634221E-02,  2.2942149E-01,  9.3967953E-02
222,  8.2947115E-01,562,  5.2720238E-02,  2.2960888E-01,  5.7121429E-01
223,  5.1744828E-01,567,  5.2492785E-02,  2.2911304E-01,  1.9830736E-02
224,  3.9337232E-01,572,  5.2384894E-02,  2.2887746E-01,  2.5485991E-01
225,  5.7335331E-01,577,  5.2152715E-02,  2.2836969E-01,  8.6066598E-02
226,  6.4173499E-01,582,  5.1950416E-02,  2.2792634E-01,  2.1559765E-01
227,  4.2254864E-01,587,  5.1806491E-02,  2.2761039E-01,  1.9959307E-01
228,  5.0930290E-01,592,  5.1590982E-02,  2.2713648E-01,  3.5260014E-02
229,  5.4326275E-01,597,  5.1367041E-02,  2.2664298E-01,  2.9067964E-02
230,  6.3942550E-01,602,  5.1170475E-02,  2.2620892E-01,  2.1122294E-01
231,  5.8565284E-01,608,  5.0951549E-02,  2.2572450E-01,  1.0936482E-01
232,  5.1718556E-01,614,  5.0740259E-02,  2.2525599E-01,  2.0328382E-02
233,  3.7677308E-01,620,  5.0667602E-02,  2.2509465E-01,  2.8630278E-01
234,  6.6296958E-01,626,  5.0495967E-02,  2.2471308E-01,  2.5582099E-01
235,  3.5848804E-01,632,  5.0454340E-02,  2.2462044E-01,  3.2093898E-01
236,  6.0986163E-01,638,  5.0251110E-02,  2.2416759E-01,  1.5522198E-01
237,  3.5045026E-01,644,  5.0223659E-02,  2.2410636E-01,  3.3616443E-01
238,  5.4416643E-01,650,  5.0013576E-02,  2.2363715E-01,  3.0779752E-02
239,  5.5671181E-01,656,  4.9804338E-02,  2.2316886E-01,  5.4543665E-02
240,  4.3992241E-01,662,  4.9655743E-02,  2.2283569E-01,  1.6668304E-01
241,  6.0213916E-01,668,  4.9457539E-02,  2.2239051E-01,  1.4059380E-01
242,  5.3167847E-01,674,  4.9256190E-02,  2.2193736E-01,  7.1246134E-03
243,  8.0628014E-01,680,  4.9304776E-02,  2.2204679E-01,  5.2728504E-01
244,  4.4072300E-01,686,  4.9160465E-02,  2.2172159E-01,  1.6516654E-01
245,  2.4020615E-01,692,  4.9373432E-02,  2.2220133E-01,  5.4499280E-01
246,  6.9988497E-01,698,  4.9254354E-02,  2.2193322E-01,  3.2574746E-01
247,  9.2782465E-01,704,  4.9605032E-02,  2.2272187E-01,  7.5751904E-01
